child_id,age,gender,language_level,cognitive_level,parental_support,session_id,timestamp,activity_type,task_difficulty,task_completion_time,success,hints_used,errors_made,movement_entropy,fidgeting_score,focus_duration,eye_tracking_score,speaking_turns,emotion_score,engagement_level,instruction_strategy,developmental_prediction
C082,55,M,Low,High,Low,C082_S05,2023-06-26,Puzzle,5,294.56,True,1,5,0.48,0.31,136.7,0.85,6,0.03,0.46,Mixed,On-track
C082,55,M,Low,High,Low,C082_S06,2023-02-13,Puzzle,3,109.47,True,0,2,0.67,0.62,290.93,0.65,6,-0.78,0.76,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S07,2023-06-18,Reading,4,147.17,True,3,4,0.72,0.4,58.08,0.8,4,0.94,0.21,Hands-on,Advanced
C082,55,M,Low,High,Low,C082_S08,2023-03-10,Puzzle,3,175.01,True,1,1,0.69,0.55,60.03,0.68,4,-0.49,0.21,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S09,2023-03-23,Reading,3,219.82,True,1,1,0.78,0.7,273.15,0.81,7,0.3,0.65,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S10,2023-01-26,Reading,3,121.7,True,0,3,0.37,0.13,152.58,0.75,5,0.24,0.68,Visual,At-risk
C082,55,M,Low,High,Low,C082_S11,2023-03-28,Reading,1,76.32,True,0,0,0.37,0.9,77.04,0.88,3,-0.95,0.34,Hands-on,At-risk
C082,55,M,Low,High,Low,C082_S12,2023-03-28,Drawing,3,108.89,True,1,1,0.4,0.51,236.99,0.88,4,-0.26,0.9,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S13,2023-04-22,Drawing,5,237.72,True,0,3,0.89,0.65,186.43,0.99,3,-0.09,0.7,Verbal,Advanced
C082,55,M,Low,High,Low,C082_S14,2023-01-20,Drawing,1,157.5,True,1,3,0.98,0.33,295.29,0.53,7,-0.95,0.37,Verbal,On-track
C082,55,M,Low,High,Low,C082_S15,2023-05-27,Reading,1,246.95,True,1,1,0.79,0.33,118.35,0.84,5,-0.24,0.78,Mixed,At-risk
C082,55,M,Low,High,Low,C082_S16,2023-01-24,Puzzle,4,118.85,False,0,2,0.72,0.57,107.63,0.66,6,-0.36,0.73,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S17,2023-05-26,Reading,2,75.88,True,0,3,0.34,0.22,124.53,0.9,5,0.56,0.88,Verbal,On-track
C082,55,M,Low,High,Low,C082_S18,2023-01-20,Counting,3,295.38,True,0,3,0.27,0.56,38.76,0.72,3,0.71,0.91,Hands-on,On-track
C082,55,M,Low,High,Low,C082_S19,2023-06-19,Counting,5,57.61,False,1,1,0.62,0.89,36.23,0.84,6,0.73,0.36,Visual,On-track
C082,55,M,Low,High,Low,C082_S20,2023-06-09,Reading,4,90.75,True,1,0,0.2,0.7,47.19,0.93,4,-0.19,0.22,Hands-on,On-track
C083,44,M,High,High,High,C083_S01,2023-02-17,Reading,3,116.07,True,2,2,0.21,0.78,235.5,0.62,3,-0.23,0.71,Visual,Advanced
C083,44,M,High,High,High,C083_S02,2023-04-30,Counting,4,261.56,True,0,1,0.79,0.91,238.03,0.87,6,0.07,0.52,Mixed,On-track
C083,44,M,High,High,High,C083_S03,2023-06-07,Reading,5,249.22,True,0,0,0.99,0.61,144.14,0.55,7,-0.49,0.26,Mixed,At-risk
C083,44,M,High,High,High,C083_S04,2023-01-16,Drawing,1,33.46,True,0,1,0.53,0.52,252.46,0.74,7,-0.44,0.21,Verbal,On-track
C083,44,M,High,High,High,C083_S05,2023-02-08,Counting,5,49.86,True,0,2,0.9,0.97,218.36,0.56,4,0.73,0.62,Mixed,On-track
C083,44,M,High,High,High,C083_S06,2023-01-17,Drawing,3,43.01,True,0,2,0.96,0.81,111.77,0.57,5,-0.46,0.68,Mixed,On-track
C083,44,M,High,High,High,C083_S07,2023-03-15,Drawing,5,22.55,True,0,1,0.62,0.33,185.35,0.59,2,0.38,0.72,Verbal,At-risk
C083,44,M,High,High,High,C083_S08,2023-04-14,Drawing,1,261.12,True,1,3,0.43,0.91,155.75,0.8,8,-0.92,0.61,Visual,On-track
C083,44,M,High,High,High,C083_S09,2023-03-04,Counting,1,178.74,True,0,2,0.4,0.84,76.08,0.51,3,0.29,0.72,Verbal,On-track
C083,44,M,High,High,High,C083_S10,2023-04-22,Reading,2,220.29,False,0,2,0.15,0.32,137.6,0.91,6,0.15,0.49,Hands-on,On-track
C083,44,M,High,High,High,C083_S11,2023-02-10,Counting,4,209.44,True,1,1,0.96,0.8,85.55,0.7,4,-0.18,0.26,Visual,On-track
C083,44,M,High,High,High,C083_S12,2023-03-13,Drawing,2,106.59,False,1,0,0.72,0.07,70.02,0.85,5,0.43,0.85,Hands-on,On-track
C083,44,M,High,High,High,C083_S13,2023-05-05,Puzzle,2,257.42,True,0,2,0.27,0.91,140.11,0.61,9,-0.8,0.94,Visual,Advanced
C083,44,M,High,High,High,C083_S14,2023-03-22,Counting,4,131.33,True,1,5,0.24,0.08,116.09,0.72,3,-0.18,0.96,Mixed,Advanced
C083,44,M,High,High,High,C083_S15,2023-04-15,Counting,5,45.5,True,1,2,0.45,0.88,139.49,0.92,4,-0.9,0.35,Hands-on,Advanced
C083,44,M,High,High,High,C083_S16,2023-04-12,Drawing,4,143.9,True,0,2,0.43,0.08,83.46,0.67,3,0.11,0.69,Visual,On-track
C083,44,M,High,High,High,C083_S17,2023-05-09,Puzzle,2,89.02,True,1,0,0.95,0.19,142.89,0.92,0,0.85,0.24,Hands-on,Advanced
C083,44,M,High,High,High,C083_S18,2023-05-15,Counting,1,187.66,True,0,3,0.86,0.15,177.21,0.67,3,-0.87,0.78,Verbal,On-track
C083,44,M,High,High,High,C083_S19,2023-06-03,Puzzle,5,269.53,True,2,0,0.31,0.24,120.63,0.97,9,-0.16,0.51,Mixed,On-track
C083,44,M,High,High,High,C083_S20,2023-05-30,Reading,4,247.31,True,1,1,0.7,0.75,278.47,0.7,5,0.74,0.44,Mixed,At-risk
C084,48,F,Low,Low,Low,C084_S01,2023-02-14,Drawing,3,199.09,True,1,1,0.94,0.74,66.14,0.74,7,0.32,0.47,Mixed,On-track
C084,48,F,Low,Low,Low,C084_S02,2023-03-07,Puzzle,5,121.27,True,1,2,0.26,0.25,47.07,0.86,5,-0.7,0.57,Verbal,On-track
C084,48,F,Low,Low,Low,C084_S03,2023-01-29,Counting,2,64.63,True,2,5,0.96,0.5,193.35,0.8,6,-0.92,0.55,Hands-on,On-track
C084,48,F,Low,Low,Low,C084_S04,2023-03-05,Counting,2,207.63,True,2,2,0.81,0.98,155.61,0.87,8,0.61,0.49,Mixed,Advanced
C084,48,F,Low,Low,Low,C084_S05,2023-04-03,Reading,3,177.56,True,2,1,0.89,0.32,203.46,0.8,5,-0.14,0.36,Hands-on,Advanced
C084,48,F,Low,Low,Low,C084_S06,2023-01-06,Puzzle,5,267.42,True,0,1,0.67,0.52,126.05,0.82,6,0.57,0.55,Mixed,At-risk
C084,48,F,Low,Low,Low,C084_S07,2023-01-14,Drawing,1,191.59,True,1,1,0.5,0.86,124.05,0.82,5,0.82,0.31,Verbal,On-track
C084,48,F,Low,Low,Low,C084_S08,2023-06-13,Counting,1,159.22,False,2,1,0.3,0.24,40.44,0.69,4,-0.73,0.98,Mixed,At-risk
C084,48,F,Low,Low,Low,C084_S09,2023-05-17,Drawing,1,271.82,True,0,3,0.23,0.3,160.61,0.77,7,-0.18,0.49,Mixed,On-track
C084,48,F,Low,Low,Low,C084_S10,2023-04-11,Counting,3,17.16,True,4,1,0.64,0.88,225.94,0.74,6,0.95,0.21,Verbal,Advanced
C084,48,F,Low,Low,Low,C084_S11,2023-03-02,Counting,5,24.78,False,1,0,0.96,0.61,272.65,0.84,5,1.0,0.9,Visual,Advanced
C084,48,F,Low,Low,Low,C084_S12,2023-04-23,Counting,5,98.47,True,0,1,0.79,0.92,281.61,0.55,7,0.26,0.21,Mixed,At-risk
C084,48,F,Low,Low,Low,C084_S13,2023-04-15,Puzzle,3,79.01,False,1,3,0.72,0.55,191.29,0.5,4,-0.72,0.37,Verbal,On-track
C084,48,F,Low,Low,Low,C084_S14,2023-05-06,Reading,3,276.52,True,0,3,0.54,0.53,241.16,0.78,4,0.64,0.67,Hands-on,Advanced
C084,48,F,Low,Low,Low,C084_S15,2023-03-27,Reading,4,96.62,True,1,1,0.59,0.1,201.7,0.58,5,0.87,0.94,Mixed,Advanced
C084,48,F,Low,Low,Low,C084_S16,2023-02-11,Counting,1,231.13,True,1,2,0.64,0.95,204.7,0.54,2,-0.67,0.85,Hands-on,On-track
C084,48,F,Low,Low,Low,C084_S17,2023-06-04,Counting,2,215.08,False,0,5,0.14,0.36,211.34,0.61,2,0.02,0.78,Verbal,On-track
C084,48,F,Low,Low,Low,C084_S18,2023-01-14,Drawing,3,219.55,True,3,2,0.38,0.54,58.56,0.62,3,-0.26,0.46,Hands-on,At-risk
C084,48,F,Low,Low,Low,C084_S19,2023-02-04,Puzzle,2,199.39,True,0,1,0.33,0.58,122.2,0.93,6,0.47,0.48,Verbal,At-risk
C084,48,F,Low,Low,Low,C084_S20,2023-03-22,Puzzle,4,275.24,True,3,2,0.75,0.18,59.99,0.78,2,0.76,0.29,Visual,On-track
C085,54,M,High,High,Moderate,C085_S01,2023-03-23,Reading,4,262.81,True,0,0,0.33,0.92,210.4,0.96,4,0.99,0.47,Verbal,At-risk
C085,54,M,High,High,Moderate,C085_S02,2023-03-08,Drawing,3,131.12,True,1,3,0.4,0.83,44.88,0.52,2,-0.86,0.44,Hands-on,Advanced
C085,54,M,High,High,Moderate,C085_S03,2023-03-14,Drawing,1,179.59,False,1,0,0.23,0.51,296.0,0.94,6,0.89,0.26,Visual,On-track
C085,54,M,High,High,Moderate,C085_S04,2023-04-11,Reading,2,104.73,True,0,2,0.76,0.3,161.84,0.83,6,-0.91,0.75,Mixed,Advanced
C085,54,M,High,High,Moderate,C085_S05,2023-02-27,Puzzle,2,288.09,True,2,3,0.87,0.88,191.68,0.92,6,-0.28,0.26,Mixed,Advanced
C085,54,M,High,High,Moderate,C085_S06,2023-06-15,Drawing,2,56.9,True,0,0,0.87,0.58,99.92,0.92,6,-0.37,0.88,Mixed,Advanced
C085,54,M,High,High,Moderate,C085_S07,2023-02-20,Counting,3,16.68,False,1,2,0.61,0.08,292.32,0.97,4,-0.8,0.46,Hands-on,On-track
C085,54,M,High,High,Moderate,C085_S08,2023-04-13,Reading,5,259.35,True,0,1,0.9,0.77,253.99,0.53,7,-0.93,0.95,Hands-on,On-track
C085,54,M,High,High,Moderate,C085_S09,2023-04-05,Drawing,1,118.7,False,1,2,0.82,0.56,244.88,0.58,8,-0.78,0.89,Mixed,On-track
C085,54,M,High,High,Moderate,C085_S10,2023-05-15,Reading,5,172.25,True,1,6,0.88,0.03,200.82,0.55,2,-0.85,0.45,Mixed,Advanced
C085,54,M,High,High,Moderate,C085_S11,2023-06-22,Reading,2,275.81,True,0,0,0.28,0.32,160.82,0.92,3,0.91,0.31,Visual,At-risk
C085,54,M,High,High,Moderate,C085_S12,2023-02-18,Counting,4,47.5,True,1,1,0.79,0.64,218.92,0.74,6,-0.82,0.55,Verbal,On-track
C085,54,M,High,High,Moderate,C085_S13,2023-02-03,Reading,1,44.37,True,1,3,0.47,0.67,185.08,0.81,8,0.87,0.22,Mixed,At-risk
C085,54,M,High,High,Moderate,C085_S14,2023-03-14,Drawing,4,77.36,False,3,2,0.22,0.51,82.72,0.75,3,-0.68,0.51,Verbal,On-track
C085,54,M,High,High,Moderate,C085_S15,2023-02-07,Puzzle,4,110.53,False,0,4,0.55,0.81,43.61,0.94,2,0.74,0.3,Verbal,On-track
C085,54,M,High,High,Moderate,C085_S16,2023-06-08,Reading,3,71.1,True,1,1,0.32,0.73,275.13,0.89,4,-0.76,0.68,Mixed,On-track
C085,54,M,High,High,Moderate,C085_S17,2023-06-25,Reading,5,298.69,True,1,3,0.36,0.44,127.18,0.89,5,0.53,0.53,Visual,On-track
C085,54,M,High,High,Moderate,C085_S18,2023-03-24,Reading,5,259.34,True,1,2,0.78,0.87,296.41,0.67,4,-0.41,0.5,Hands-on,At-risk
C085,54,M,High,High,Moderate,C085_S19,2023-04-19,Counting,5,108.64,True,2,2,0.27,0.7,213.15,0.77,5,-0.14,0.76,Visual,On-track
C085,54,M,High,High,Moderate,C085_S20,2023-01-14,Counting,4,230.33,True,0,0,0.58,0.54,165.02,0.66,6,0.87,0.25,Mixed,On-track
C086,38,F,High,High,High,C086_S01,2023-01-12,Puzzle,3,39.03,True,3,0,0.63,0.12,70.34,0.89,6,0.98,0.89,Verbal,At-risk
C086,38,F,High,High,High,C086_S02,2023-03-19,Reading,1,20.6,True,0,3,0.67,0.48,108.61,0.97,10,-0.92,0.36,Hands-on,On-track
C086,38,F,High,High,High,C086_S03,2023-05-24,Puzzle,5,124.89,True,1,3,0.21,0.54,255.55,0.8,4,0.18,0.61,Hands-on,On-track
C086,38,F,High,High,High,C086_S04,2023-05-09,Reading,2,16.27,False,0,2,0.95,0.36,228.3,0.68,4,1.0,0.46,Mixed,Advanced
C086,38,F,High,High,High,C086_S05,2023-02-03,Puzzle,2,110.75,True,0,1,0.42,0.67,277.3,0.7,4,0.47,0.48,Verbal,On-track
C086,38,F,High,High,High,C086_S06,2023-02-06,Counting,1,72.99,True,0,0,0.66,0.67,74.82,0.81,4,0.56,0.98,Visual,On-track
C086,38,F,High,High,High,C086_S07,2023-02-02,Reading,1,299.69,False,1,0,0.3,0.79,58.97,0.65,4,-0.02,0.6,Mixed,Advanced
C086,38,F,High,High,High,C086_S08,2023-04-03,Reading,3,91.09,True,1,4,0.89,0.83,173.6,0.53,7,-0.62,0.7,Verbal,Advanced
C086,38,F,High,High,High,C086_S09,2023-06-06,Counting,5,197.87,True,0,1,0.5,0.75,134.6,0.83,8,-0.34,0.28,Hands-on,On-track
C086,38,F,High,High,High,C086_S10,2023-02-12,Counting,2,197.97,False,2,2,0.73,0.37,115.78,0.84,6,0.58,0.7,Hands-on,On-track
C086,38,F,High,High,High,C086_S11,2023-02-08,Reading,2,117.06,True,0,2,0.93,0.39,176.74,0.93,9,-0.29,0.21,Visual,On-track
C086,38,F,High,High,High,C086_S12,2023-02-28,Drawing,1,200.93,True,1,3,0.98,0.39,204.91,0.86,5,0.34,0.69,Visual,On-track
C086,38,F,High,High,High,C086_S13,2023-06-30,Reading,5,273.45,True,2,3,0.69,0.68,162.68,0.84,7,-0.28,0.44,Verbal,Advanced
C086,38,F,High,High,High,C086_S14,2023-05-07,Puzzle,5,276.14,True,2,2,0.48,0.26,108.2,0.59,7,-0.22,0.78,Verbal,Advanced
C086,38,F,High,High,High,C086_S15,2023-05-24,Reading,5,90.54,True,1,0,0.5,0.06,76.95,0.86,5,-0.76,0.95,Verbal,On-track
C086,38,F,High,High,High,C086_S16,2023-02-07,Puzzle,2,36.87,True,1,2,0.27,0.0,59.44,0.81,4,-0.71,0.43,Verbal,On-track
C086,38,F,High,High,High,C086_S17,2023-03-14,Drawing,5,227.73,True,2,3,0.82,0.81,93.21,0.86,4,0.65,0.61,Mixed,At-risk
C086,38,F,High,High,High,C086_S18,2023-03-11,Drawing,3,259.13,True,0,2,0.93,0.13,139.16,0.5,4,0.46,0.42,Hands-on,Advanced
C086,38,F,High,High,High,C086_S19,2023-05-15,Drawing,3,120.08,True,1,0,0.73,0.73,255.31,0.74,4,0.42,0.65,Verbal,On-track
C086,38,F,High,High,High,C086_S20,2023-05-08,Puzzle,1,40.98,True,0,4,0.93,0.24,294.1,0.94,3,-0.09,0.78,Mixed,On-track
C087,71,M,Medium,Medium,High,C087_S01,2023-01-28,Counting,3,154.86,True,2,1,0.55,0.54,284.93,0.71,6,0.01,0.49,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S02,2023-06-18,Reading,4,65.83,True,0,1,0.54,0.2,260.88,0.5,5,0.41,0.5,Verbal,Advanced
C087,71,M,Medium,Medium,High,C087_S03,2023-06-02,Puzzle,2,128.02,True,0,3,0.71,0.23,89.59,0.82,7,-0.06,0.93,Verbal,On-track
C087,71,M,Medium,Medium,High,C087_S04,2023-06-09,Reading,2,128.11,True,2,1,0.19,0.15,75.0,0.6,3,0.84,0.86,Verbal,At-risk
C087,71,M,Medium,Medium,High,C087_S05,2023-05-26,Drawing,4,179.91,True,1,1,0.21,0.19,250.72,0.52,4,-0.61,0.43,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S06,2023-06-14,Counting,2,83.27,True,1,0,0.5,0.16,232.81,0.58,3,0.13,0.24,Verbal,On-track
C087,71,M,Medium,Medium,High,C087_S07,2023-01-19,Reading,1,256.16,True,0,1,0.45,0.95,284.6,0.85,4,-0.36,0.97,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S08,2023-03-03,Reading,2,95.38,True,0,4,0.72,0.74,103.97,0.51,6,-0.85,0.84,Visual,Advanced
C087,71,M,Medium,Medium,High,C087_S09,2023-02-11,Reading,5,20.78,True,1,2,0.54,0.03,106.1,0.91,8,-0.96,0.22,Mixed,On-track
C087,71,M,Medium,Medium,High,C087_S10,2023-06-17,Drawing,1,107.81,True,0,1,0.5,0.44,32.33,0.83,8,-0.05,0.41,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S11,2023-04-21,Counting,4,140.0,True,0,1,0.89,0.17,35.43,0.72,3,-0.03,0.37,Mixed,At-risk
C087,71,M,Medium,Medium,High,C087_S12,2023-04-02,Puzzle,3,179.07,True,0,3,0.69,0.12,108.79,0.83,9,0.7,0.44,Mixed,On-track
C087,71,M,Medium,Medium,High,C087_S13,2023-05-06,Reading,1,11.18,True,1,3,0.75,0.17,153.52,0.57,3,-0.67,0.67,Mixed,On-track
C087,71,M,Medium,Medium,High,C087_S14,2023-05-25,Reading,3,10.36,True,1,4,0.92,0.09,141.1,0.73,6,0.26,0.53,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S15,2023-04-05,Drawing,5,150.05,True,2,3,0.18,0.28,233.18,0.63,6,0.91,0.72,Verbal,On-track
C087,71,M,Medium,Medium,High,C087_S16,2023-01-11,Counting,1,156.75,True,1,0,0.26,0.23,140.03,0.69,3,-0.98,0.23,Mixed,At-risk
C087,71,M,Medium,Medium,High,C087_S17,2023-06-15,Drawing,1,267.4,True,0,1,0.17,0.29,262.1,0.84,5,0.63,0.23,Mixed,On-track
C087,71,M,Medium,Medium,High,C087_S18,2023-06-15,Puzzle,4,18.29,True,0,1,0.46,0.4,238.28,0.57,5,-0.27,0.54,Verbal,On-track
C087,71,M,Medium,Medium,High,C087_S19,2023-05-03,Counting,1,274.46,True,1,3,0.84,0.65,89.74,0.74,3,-0.63,0.35,Visual,On-track
C087,71,M,Medium,Medium,High,C087_S20,2023-03-18,Drawing,1,50.15,True,1,0,0.63,0.56,257.03,0.84,6,0.12,0.29,Hands-on,On-track
C088,65,M,High,Low,Low,C088_S01,2023-05-12,Puzzle,4,207.09,True,2,0,0.88,0.5,103.72,0.87,7,0.05,0.75,Hands-on,On-track
C088,65,M,High,Low,Low,C088_S02,2023-04-29,Counting,2,51.17,True,2,1,0.22,0.91,231.78,0.97,7,0.24,0.28,Verbal,On-track
C088,65,M,High,Low,Low,C088_S03,2023-05-09,Puzzle,5,238.81,True,0,1,0.64,0.58,279.35,0.9,7,0.7,0.97,Visual,At-risk
C088,65,M,High,Low,Low,C088_S04,2023-02-15,Drawing,2,211.57,True,1,1,0.64,0.17,265.53,0.93,8,-0.01,0.84,Mixed,On-track
C088,65,M,High,Low,Low,C088_S05,2023-04-17,Counting,5,108.54,False,1,1,0.62,0.99,216.56,0.87,1,-0.93,0.99,Verbal,At-risk
C088,65,M,High,Low,Low,C088_S06,2023-06-21,Reading,4,107.01,True,0,1,0.77,0.87,231.62,0.82,9,0.59,0.88,Hands-on,On-track
C088,65,M,High,Low,Low,C088_S07,2023-02-17,Drawing,2,280.88,True,0,1,0.92,0.07,193.19,0.88,2,-0.45,0.36,Visual,At-risk
C088,65,M,High,Low,Low,C088_S08,2023-06-04,Counting,4,169.2,True,1,1,0.56,0.84,92.29,0.87,8,0.52,0.98,Mixed,On-track
C088,65,M,High,Low,Low,C088_S09,2023-05-17,Puzzle,3,99.9,True,2,4,0.53,0.71,271.75,0.75,4,-0.93,0.75,Visual,On-track
C088,65,M,High,Low,Low,C088_S10,2023-02-13,Reading,4,276.57,True,1,1,0.74,0.97,262.42,0.77,6,-0.64,0.78,Verbal,On-track
C088,65,M,High,Low,Low,C088_S11,2023-06-18,Reading,1,97.6,True,3,2,0.55,0.22,132.08,0.93,7,0.7,0.64,Verbal,Advanced
C088,65,M,High,Low,Low,C088_S12,2023-06-07,Counting,3,115.12,True,1,0,0.55,0.15,240.27,0.64,3,-0.72,0.46,Hands-on,Advanced
C088,65,M,High,Low,Low,C088_S13,2023-06-22,Reading,2,237.1,False,0,5,0.56,0.47,194.21,0.76,4,0.19,0.69,Mixed,On-track
C088,65,M,High,Low,Low,C088_S14,2023-02-04,Puzzle,1,34.5,True,1,0,0.47,0.82,186.99,0.55,7,-0.69,0.65,Visual,Advanced
C088,65,M,High,Low,Low,C088_S15,2023-06-28,Drawing,3,282.76,True,1,0,0.62,0.49,128.23,0.96,7,0.06,0.73,Mixed,On-track
C088,65,M,High,Low,Low,C088_S16,2023-06-16,Drawing,4,97.18,True,1,1,0.31,0.63,42.27,0.89,5,0.5,0.81,Hands-on,On-track
C088,65,M,High,Low,Low,C088_S17,2023-06-10,Drawing,2,72.84,True,1,3,0.89,0.39,273.24,0.67,1,0.05,0.3,Visual,At-risk
C088,65,M,High,Low,Low,C088_S18,2023-02-07,Reading,2,296.26,True,0,2,0.2,0.43,146.31,0.99,4,0.72,0.32,Verbal,On-track
C088,65,M,High,Low,Low,C088_S19,2023-02-09,Reading,3,272.36,True,1,3,0.85,0.49,265.66,0.63,4,0.99,0.92,Mixed,On-track
C088,65,M,High,Low,Low,C088_S20,2023-04-26,Drawing,5,187.5,False,0,6,0.27,0.42,258.92,0.92,5,-0.58,0.31,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S01,2023-01-27,Reading,5,168.14,True,1,2,0.59,0.51,284.85,0.97,3,-0.39,0.38,Mixed,Advanced
C089,46,F,Low,Medium,Low,C089_S02,2023-05-29,Counting,2,225.41,True,1,2,0.44,0.45,63.46,0.54,6,0.01,0.47,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S03,2023-05-12,Reading,1,57.52,True,0,3,0.55,0.43,220.59,0.69,8,-0.8,0.7,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S04,2023-01-05,Reading,2,192.32,True,1,4,0.58,0.68,63.81,0.68,9,-0.4,0.97,Hands-on,On-track
C089,46,F,Low,Medium,Low,C089_S05,2023-03-10,Reading,5,210.73,False,0,1,0.47,0.63,168.71,0.51,5,-0.43,0.31,Mixed,On-track
C089,46,F,Low,Medium,Low,C089_S06,2023-06-09,Counting,2,152.26,True,0,2,0.52,0.67,290.49,1.0,12,-0.27,0.99,Verbal,On-track
C089,46,F,Low,Medium,Low,C089_S07,2023-02-11,Counting,3,196.45,True,0,0,0.54,0.99,82.86,0.77,9,-0.02,0.21,Hands-on,On-track
C089,46,F,Low,Medium,Low,C089_S08,2023-04-23,Drawing,3,187.56,True,1,4,0.28,0.93,146.91,0.58,5,0.31,0.29,Hands-on,On-track
C089,46,F,Low,Medium,Low,C089_S09,2023-06-25,Counting,4,164.23,True,0,2,0.28,0.61,203.85,0.75,5,0.21,0.71,Mixed,Advanced
C089,46,F,Low,Medium,Low,C089_S10,2023-06-18,Reading,4,218.85,False,1,1,0.28,0.36,94.27,1.0,6,-0.77,0.22,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S11,2023-04-10,Reading,5,235.03,True,0,3,0.46,0.64,157.95,0.74,3,-0.39,0.54,Mixed,At-risk
C089,46,F,Low,Medium,Low,C089_S12,2023-04-03,Reading,5,180.34,True,0,2,0.42,0.3,207.49,0.53,6,-0.66,0.78,Mixed,Advanced
C089,46,F,Low,Medium,Low,C089_S13,2023-06-09,Drawing,1,56.55,False,0,1,0.88,0.48,299.04,0.87,3,-0.07,0.77,Verbal,At-risk
C089,46,F,Low,Medium,Low,C089_S14,2023-06-20,Reading,3,47.75,True,0,1,0.71,0.54,204.8,0.64,5,0.71,0.82,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S15,2023-06-05,Reading,3,31.18,True,1,4,1.0,0.14,289.72,0.95,6,0.81,0.78,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S16,2023-05-07,Counting,5,227.4,True,1,6,0.5,0.62,277.09,0.51,3,0.18,0.91,Visual,On-track
C089,46,F,Low,Medium,Low,C089_S17,2023-01-05,Counting,4,80.04,False,1,3,0.23,0.8,113.04,0.89,3,-0.52,0.33,Mixed,On-track
C089,46,F,Low,Medium,Low,C089_S18,2023-02-10,Drawing,1,183.65,True,3,1,0.21,0.65,161.38,0.88,3,-0.62,0.42,Mixed,Advanced
C089,46,F,Low,Medium,Low,C089_S19,2023-01-09,Puzzle,4,242.81,False,0,2,0.67,0.43,249.9,0.76,7,0.91,0.72,Verbal,On-track
C089,46,F,Low,Medium,Low,C089_S20,2023-02-28,Puzzle,4,57.63,True,2,3,0.24,0.84,167.43,0.78,2,-0.68,0.22,Hands-on,On-track
C090,50,F,Medium,Low,High,C090_S01,2023-03-10,Drawing,1,23.36,True,1,2,0.32,0.15,95.99,0.81,7,-0.15,0.72,Mixed,Advanced
C090,50,F,Medium,Low,High,C090_S02,2023-06-04,Puzzle,2,275.14,True,0,5,0.17,0.05,195.26,0.52,7,-0.24,0.31,Hands-on,Advanced
C090,50,F,Medium,Low,High,C090_S03,2023-04-23,Reading,2,156.2,False,0,3,0.63,0.18,38.24,0.67,4,-0.97,0.22,Mixed,At-risk
C090,50,F,Medium,Low,High,C090_S04,2023-01-28,Puzzle,2,118.46,True,1,0,0.28,0.9,218.83,0.9,2,0.71,0.37,Mixed,On-track
C090,50,F,Medium,Low,High,C090_S05,2023-01-27,Drawing,1,159.69,True,0,1,0.99,0.03,43.54,0.66,3,-0.84,0.69,Hands-on,Advanced
C090,50,F,Medium,Low,High,C090_S06,2023-04-03,Drawing,3,64.25,True,0,1,0.58,0.44,271.13,0.86,2,0.69,0.76,Hands-on,At-risk
C090,50,F,Medium,Low,High,C090_S07,2023-05-10,Reading,2,82.3,True,1,1,0.58,0.57,174.55,0.73,6,-0.94,0.46,Hands-on,On-track
C090,50,F,Medium,Low,High,C090_S08,2023-06-15,Counting,5,10.64,True,5,2,0.82,0.42,277.48,0.52,4,-0.03,0.95,Verbal,On-track
C090,50,F,Medium,Low,High,C090_S09,2023-02-21,Reading,3,109.67,True,1,3,0.5,0.11,255.32,0.94,7,0.09,0.89,Mixed,At-risk
C090,50,F,Medium,Low,High,C090_S10,2023-01-02,Drawing,4,270.62,True,2,6,0.76,0.98,172.0,0.63,6,-0.69,0.7,Mixed,On-track
C090,50,F,Medium,Low,High,C090_S11,2023-03-15,Drawing,3,108.02,True,0,5,0.28,0.72,143.83,0.87,3,-0.48,0.41,Visual,On-track
C090,50,F,Medium,Low,High,C090_S12,2023-04-17,Counting,3,159.59,True,0,1,0.7,0.15,295.78,0.58,8,0.01,0.79,Hands-on,On-track
C090,50,F,Medium,Low,High,C090_S13,2023-05-16,Reading,2,42.62,True,0,0,1.0,0.27,68.08,0.85,2,-0.82,0.24,Mixed,On-track
C090,50,F,Medium,Low,High,C090_S14,2023-04-20,Reading,3,90.38,True,2,1,0.68,0.13,70.15,0.66,4,-0.31,0.25,Mixed,Advanced
C090,50,F,Medium,Low,High,C090_S15,2023-05-13,Counting,3,273.73,True,1,1,0.7,0.32,41.17,0.59,4,-0.19,0.97,Mixed,On-track
